5.97721495301021e-8,338974929665673.9
1.0021860168534027e-7,202313120264436.12
1.6803424676415064e-7,123379470297554.56
2.8173919422910523e-7,73907503183047
4.723856897830922e-7,44507705625215.055
7.920383265183447e-7,27290571663471.055
0.000001327992621796044,16622615876674.49
0.000002226614981243437,10250287319094.777
0.00000373331462338437,6311867854900.834
0.000006259563595225704,3774436225250.096
0.000010495267705874463,2259039376417.848
0.00001759717631145816,1332523332745.6787
0.000029504784710085943,779996980043.7197
0.00004947000049216349,458801793392.46497
0.00008294522304574114,293030888929.7491
0.00013907236623532282,163880815857.37567
0.00023317946881191482,84435862131.33246
0.0003909667042221996,54404338908.7056
0.0006555249679107175,33359394115.632843
0.0010991037827869034,23054520474.804527
0.0018428422782837683,13046722452.742617
