51019043.03742564,14.176605548876882
85542467.39880024,9.312281579778103
143427106.6845952,5.991421959776984
240480962.9351765,3.7403867558719757
403208953.112352,2.3636780986313486
676051267.7828233,1.4988915582738425
1133519762.2544005,0.9380238066745463
1900546767.1632662,0.5923571963491883
3186603475.700231,0.373680519901323
5342905466.357511,0.23491307302142528
8958327899.946844,0.14690914149302023
15020224345.77674,0.09171395552608791
25184068044.528835,0.056809947611725975
42225553272.0983,0.035152833283309086
70798623398.81773,0.02205266219315489
118706439270.73734,0.01312617552399781
199032382945.63617,0.008396441081001774
333713063119.25885,0.005420009099953687
559529091941.0712,0.0034060870030693485
938149684049.1213,0.001946161627597122
