0.004057130124391145,8344649997.702661
0.007680618825788671,5049571279.419234
0.011961384963186102,3399062263.5072227
0.021592112868953902,1743521160.606898
0.03620300384326659,1130900791.3377573
0.06070075194725861,693842346.0360885
0.10177556820738552,414735900.91291606
0.17064477706859754,247903386.82658076
0.2861162109304551,150518044.7224368
0.47972453399082393,90545702.82642062
0.8043431994444075,54342599.873321004
1.3822255887974169,32690358.873704657
2.3175461617489637,19422855.388331138
3.8857768625961575,10749820.214791393
6.515193559075778,5750636.091570599
10.92387664377162,3376229.1777348607
18.31581515519356,2044400.2765435542
