100844.1390958216,1590.3084759806352
169083.07109242305,990.4006893571881
283497.73409122153,617.9393627495515
475334.19351559517,381.32820091950794
796982.0155684857,233.14449017466157
1336281.5926238885,144.74236382611235
2240512.909832378,88.18847464215415
3756616.9636959573,53.65670208595252
6298634.098468166,33.00025632847985
10560776.328751223,20.267800729864106
17707013.127344113,12.195133884347307
29688945.597525887,7.368491617581103
49778778.85749659,4.44030600673873
83462944.69784291,2.664927932603098
139940418.33724195,1.547883557170154
234634911.9995591,0.8952437110798871
393407012.66425437,0.5438276844241474
659616577.4925413,0.2900630734371491
