0.00001990138649989225, 788626177238.8906
0.000033368201449978846, 465150451644.9656
0.00005594770334279981, 279816115349.40344
0.00009380623987259918, 170486067386.61853
0.000157282785767257, 105206350780.29535
0.0002640371648881141, 64054526092.47272
0.0004421606825777327, 34171398215.316685
0.0007413607453728839, 20032834323.58661
0.0012430226757740121, 12135056404.889927
0.0020841478081109386, 7017897806.061712
0.0034944431591715577, 4144123142.9235706
0.005859053251961533, 2434124770.569013
0.009823741135757803, 1109672108.5743814
