0.34411451200851995,124859829.46252279
0.5769689643796226,91548178.349696
1.089584511654458,42014173.71528486
1.8343902388529736,30064387.652030263
4.138012650258958,11995503.678939033
6.8438969575138255,6688489.938392702
11.089408592292411,4182219.219638826
19.719253095255166,2423204.0389948264
33.06282251888114,1379621.4746941745
55.43568144465203,855613.1127988466
92.94774441831088,485281.2548820107
155.84336599302415,287272.5626311158
261.2990221121618,181716.2726508418
444.63136055242785,95439.9809637006
734.5759639899511,62652.34678767593
1231.6467873663905,33909.51058066962
2065.0741151267734,21789.939336100997
3462.4627325870088,12002.739874682471
5805.432399126227,6165.888488788053
